lab,A1C,glucose,site,c_name,c_totalnum,c_basecode
,,,,Glucose^20H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40019-2),0,\N
,,,,Glucose^20.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40020-0),0,\N
,,,,Glucose^21.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40021-8),0,\N
,,,,Glucose^22H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40022-6),0,\N
,,,,Glucose^23.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40023-4),0,\N
,,,,Glucose^1D post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40024-2),0,\N
,,,,Glucose^3M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40025-9),0,\N
,,,,Glucose^ 6M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40026-7),0,\N
,,,,Glucose^9M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40027-5),0,\N
,,,,Glucose^12M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40028-3),0,\N
,,,,Glucose^14M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40029-1),0,\N
,,,,Glucose^16M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40030-9),0,\N
,,,,Glucose^19M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40031-7),0,\N
,,,,Glucose^22M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40032-5),0,\N
,,,,Glucose^25M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40033-3),0,\N
,,,,Glucose^27M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40034-1),0,\N
,,,,Glucose^4.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40035-8),0,\N
,,,,Glucose^5.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40036-6),0,\N
,,,,Glucose^25H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40037-4),0,\N
,,,,Glucose^26H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40038-2),0,\N
,,,,Glucose^27H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40039-0),0,\N
,,,,Glucose^28H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40040-8),0,\N
,,,,Glucose^29H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40041-6),0,\N
,,,,Glucose^30H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40042-4),0,\N
,,,,Glucose^31H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40043-2),0,\N
,,,,Glucose^36H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40044-0),0,\N
,,,,Glucose^2D post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40045-7),0,\N
,,,,Glucose^pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40148-9),0,\N
,,,,Glucose^30M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40149-7),0,\N
,,,,Glucose^15M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40150-5),0,\N
,,,,Glucose^10M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40151-3),0,\N
,,,,Glucose^5M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40152-1),0,\N
,,,,Glucose^5M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40153-9),0,\N
,,,,Glucose^10M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40154-7),0,\N
,,,,Glucose^15M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40155-4),0,\N
,,,,Glucose^20M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40156-2),0,\N
,,,,Glucose^40M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40157-0),0,\N
,,,,Glucose^50M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40158-8),0,\N
,,,,Glucose^70M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40159-6),0,\N
,,,,Glucose^75M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40160-4),0,\N
,,,,Glucose^2.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40161-2),0,\N
,,,,Glucose^3H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40162-0),0,\N
,,,,Glucose^4H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40163-8),0,\N
,,,,Glucose^5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40164-6),0,\N
,,,,Glucose^6H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40165-3),0,\N
,,,,Glucose^6.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40166-1),0,\N
,,,,Glucose^7H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40167-9),0,\N
,,,,Glucose^7.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40168-7),0,\N
,,,,Glucose^8H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40169-5),0,\N
,,,,Glucose^8.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40170-3),0,\N
,,,,Glucose^9H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40171-1),0,\N
,,,,Glucose^9.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40172-9),0,\N
,,,,Glucose^10H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40173-7),0,\N
,,,,Glucose^10.75H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40174-5),0,\N
,,,,Glucose^11.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40175-2),0,\N
,,,,Glucose^12H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40176-0),0,\N
,,,,Glucose^12.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40177-8),0,\N
,,,,Glucose^13H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40178-6),0,\N
,,,,Glucose^13.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40179-4),0,\N
,,,,Glucose^14H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40180-2),0,\N
,,,,Glucose^15.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40181-0),0,\N
,,,,Glucose^16H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40182-8),0,\N
,,,,Glucose^17.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40183-6),0,\N
,,,,Glucose^18H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40184-4),0,\N
,,,,Glucose^18.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40185-1),0,\N
,,,,Glucose^19.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40186-9),0,\N
,,,,Glucose^20H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40187-7),0,\N
,,,,Glucose^20.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40188-5),0,\N
,,,,Glucose^21.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40189-3),0,\N
,,,,Glucose^22H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40190-1),0,\N
,,,,Glucose^23.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40191-9),0,\N
,,,,Glucose^1D post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40192-7),0,\N
,,,,Glucose^pre-meal:SCnc:Pt:Ser/Plas:Qn (LOINC:40193-5),0,\N
,,,,Glucose^20M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40194-3),0,\N
,,,,Glucose^13M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40195-0),0,\N
,,,,Glucose^8M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40196-8),0,\N
,,,,Glucose^3M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40197-6),0,\N
,,,,Glucose^2M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40198-4),0,\N
,,,,Glucose^3M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40199-2),0,\N
,,,,Glucose^4M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40200-8),0,\N
,,,,Glucose^6M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40201-6),0,\N
,,,,Glucose^8M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40202-4),0,\N
,,,,Glucose^9M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40203-2),0,\N
,,,,Glucose^12M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40204-0),0,\N
,,,,Glucose^14M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40205-7),0,\N
,,,,Glucose^16M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40206-5),0,\N
,,,,Glucose^19M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40207-3),0,\N
,,,,Glucose^22M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40208-1),0,\N
,,,,Glucose^25M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40209-9),0,\N
,,,,Glucose^27M post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40210-7),0,\N
,,,,Glucose^3.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40211-5),0,\N
,,,,Glucose^4.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40212-3),0,\N
,,,,Glucose^5.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40213-1),0,\N
,,,,Glucose^25H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40214-9),0,\N
,,,,Glucose^26H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40215-6),0,\N
,,,,Glucose^27H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40216-4),0,\N
,,,,Glucose^28H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40217-2),0,\N
,,,,Glucose^29H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40218-0),0,\N
,,,,Glucose^30H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40219-8),0,\N
,,,,Glucose^31H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40220-6),0,\N
,,,,Glucose^36H post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40221-4),0,\N
,,,,Glucose^2D post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:40222-2),0,\N
,,,,Glucose^10.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40259-4),0,\N
,,,,Glucose^10.75H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40260-2),0,\N
,,,,Glucose^13M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40261-0),0,\N
,,,,Glucose^3M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40262-8),0,\N
,,,,Glucose^30M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:40263-6),0,\N
,,,,Glucose^30M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:40276-8),0,\N
,,,,Glucose^1H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:40277-6),0,\N
,,,,Glucose^1.5H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:40278-4),0,\N
,,,,Glucose^2H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:40279-2),0,\N
,,,,Glucose^3H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:40280-0),0,\N
,,,,Glucose^75M post dose glucose:SCnc:Pt:Ser/Plas:Qn (LOINC:40285-9),0,\N
,,,,Glucose^105M post dose glucose:SCnc:Pt:Ser/Plas:Qn (LOINC:40286-7),0,\N
,,,,Glucose^1H post meal:SCnc:Pt:Ser/Plas:Qn (LOINC:40287-5),0,\N
,,,,Glucose^pre dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40318-8),0,\N
,,,,Glucose^15M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40319-6),0,\N
,,,,Glucose^30M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40320-4),0,\N
,,,,Glucose^45M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40321-2),0,\N
,,,,Glucose^1H post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40322-0),0,\N
,,,,Glucose^2H post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40323-8),0,\N
,,,,Glucose^3H post dose triple bolus:SCnc:Pt:Ser/Plas:Qn (LOINC:40324-6),0,\N
,,,,Glucose^1st specimen post XXX challenge:MCnc:Pt:Urine:Qn:Test strip (LOINC:40849-2),0,\N
,,,,Glucose^2nd specimen post XXX challenge:MCnc:Pt:Urine:Qn:Test strip (LOINC:40850-0),0,\N
,,,,Glucose^baseline:MCnc:Pt:BldC:Qn (LOINC:40858-3),0,\N
,,,,Glucose^2H post 50 g glucose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:41024-1),0,\N
,,,,Glucose^post CFst:MCnc:Pt:BldC:Qn:Glucometer (LOINC:41604-0),0,\N
,,,,Glucose^3H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42604-9),0,\N
,,,,Glucose^6H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42609-8),0,\N
,,,,Glucose^1H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42611-4),0,\N
,,,,Glucose^2H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42613-0),0,\N
,,,,Glucose^30M post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42615-5),0,\N
,,,,Glucose^4H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42629-6),0,\N
,,,,Glucose^5H post dose lactose PO:MCnc:Pt:Urine:Qn (LOINC:42631-2),0,\N
,,,,Glucose^1.5H post meal:SCnc:Pt:Ser/Plas:Qn (LOINC:44919-9),0,\N
,,,,Glucose^12 AM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:45052-8),0,\N
,,,,Glucose^8 AM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:45053-6),0,\N
,,,,Glucose^12 PM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:45054-4),0,\N
,,,,Glucose^4 PM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:45055-1),0,\N
,,,,Glucose^8 PM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:45056-9),0,\N
,,,,Glucose^3rd specimen post XXX challenge:MCnc:Pt:Urine:Qn:Test strip (LOINC:45204-5),0,\N
,,,,Glucose^4th specimen post XXX challenge:MCnc:Pt:Urine:Qn:Test strip (LOINC:45205-2),0,\N
,,,,Glucose^5th specimen post XXX challenge:MCnc:Pt:Urine:Qn:Test strip (LOINC:45206-0),0,\N
,,,,Glucose^2.5H post 50 g lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:45298-7),0,\N
,,,,Glucose^45M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:45299-5),0,\N
,,,,Glucose^pre dose glucose:SCnc:Pt:Ser/Plas:Qn (LOINC:47622-6),0,\N
,,,,Glucose^5M post dose glucose:SCnc:Pt:Ser/Plas:Qn (LOINC:47859-4),0,\N
,,,,Glucose^15M pre dose glucose:SCnc:Pt:Ser/Plas:Qn (LOINC:48109-3),0,\N
,,,,Glucose^1H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:48605-0),0,\N
,,,,Glucose^pre dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:48606-8),0,\N
,,,,Glucose^30M post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:48607-6),0,\N
,,,,Glucose^5H post 50 g glucose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:48810-6),0,\N
,,,,Glucose^20M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:48983-1),0,\N
,,,,Glucose^10M post dose glucose:MCnc:Pt:Ser/Plas:Qn (LOINC:48984-9),0,\N
,,,,Glucose^20M post dose glucose:MCnc:Pt:Ser/Plas:Qn (LOINC:48985-6),0,\N
,,,,Glucose^12 PM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48988-0),0,\N
,,,,Glucose^6 PM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48989-8),0,\N
,,,,Glucose^8 PM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48990-6),0,\N
,,,,Glucose^10 PM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48991-4),0,\N
,,,,Glucose^12 AM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48992-2),0,\N
,,,,Glucose^3 AM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48993-0),0,\N
,,,,Glucose^6 AM specimen:MCnc:Pt:Ser/Plas:Qn (LOINC:48994-8),0,\N
,,,,Glucose^2H post dose glucose:MCnc:Pt:Bld:Qn (LOINC:49134-0),0,\N
,,,,Glucose^15M post 0.1 U/kg insulin:MCnc:Pt:Ser/Plas:Qn (LOINC:50751-7),0,\N
,,,,Glucose^pre or post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:51426-5),0,\N
,,,,Glucose^1H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:51597-3),0,\N
,,,,Glucose^2.5H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:51766-4),0,\N
,,,,Glucose^1.5H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:51767-2),0,\N
,,,,Glucose^3H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:51768-0),0,\N
,,,,Glucose^2H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:51769-8),0,\N
,,,,Glucose^pre-meal:MCnc:Pt:Ser/Plas:Qn (LOINC:53049-3),0,\N
,,,,Glucose^post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:53093-1),0,\N
,,,,Glucose^post meal:SCnc:Pt:Ser/Plas:Qn (LOINC:53094-9),0,\N
,,,,Glucose^post CFst:SCnc:Pt:Urine:Qn (LOINC:53114-5),0,\N
,,,,Glucose^4 AM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:53474-3),0,\N
,,,,Glucose^pre dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53475-0),0,\N
,,,,Glucose^2H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53476-8),0,\N
,,,,Glucose^2.5H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53480-0),0,\N
,,,,Glucose^15M pre dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53481-8),0,\N
,,,,Glucose^3H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53482-6),0,\N
,,,,Glucose^30M post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53483-4),0,\N
,,,,Glucose^30M pre dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53484-2),0,\N
,,,,Glucose^45M post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53485-9),0,\N
,,,,Glucose^1H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53486-7),0,\N
,,,,Glucose^1.5H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn (LOINC:53487-5),0,\N
,,,,Glucose^20M post 50 g lactose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:53928-8),0,\N
,,,,Glucose^40M post 50 g lactose PO:MCnc:Pt:Ser/Plas:Qn (LOINC:53929-6),0,\N
,,,,Glucose^10M pre dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54248-0),0,\N
,,,,Glucose^15M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54249-8),0,\N
,,,,Glucose^15M pre dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54250-6),0,\N
,,,,Glucose^20M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54251-4),0,\N
,,,,Glucose^2M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54252-2),0,\N
,,,,Glucose^4M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54253-0),0,\N
,,,,Glucose^5M pre dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54254-8),0,\N
,,,,Glucose^6M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54255-5),0,\N
,,,,Glucose^8M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54256-3),0,\N
,,,,Glucose^pre dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54257-1),0,\N
,,,,Glucose^2H post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54258-9),0,\N
,,,,Glucose^2.5H post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54259-7),0,\N
,,,,Glucose^15M post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54260-5),0,\N
,,,,Glucose^15M pre dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54261-3),0,\N
,,,,Glucose^3H pre dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54262-1),0,\N
,,,,Glucose^30M post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54263-9),0,\N
,,,,Glucose^45M post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54264-7),0,\N
,,,,Glucose^1H post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54265-4),0,\N
,,,,Glucose^1.3H post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54266-2),0,\N
,,,,Glucose^1.5H post dose insulin IV:SCnc:Pt:Ser/Plas:Qn (LOINC:54267-0),0,\N
,,,,Glucose^pre dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54268-8),0,\N
,,,,Glucose^2H post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54269-6),0,\N
,,,,Glucose^2.5H post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54270-4),0,\N
,,,,Glucose^15M post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54271-2),0,\N
,,,,Glucose^15M pre dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54272-0),0,\N
,,,,Glucose^3H post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54273-8),0,\N
,,,,Glucose^30M post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54274-6),0,\N
,,,,Glucose^45M post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54275-3),0,\N
,,,,Glucose^1H post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54276-1),0,\N
,,,,Glucose^1.5H post dose ornithine alpha-ketoglutarate:SCnc:Pt:Ser/Plas:Qn (LOINC:54277-9),0,\N
,,,,Glucose^1st specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54392-6),0,\N
,,,,Glucose^10th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54393-4),0,\N
,,,,Glucose^11th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54394-2),0,\N
,,,,Glucose^12th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54395-9),0,\N
,,,,Glucose^2nd specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54396-7),0,\N
,,,,Glucose^3rd specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54397-5),0,\N
,,,,Glucose^4th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54398-3),0,\N
,,,,Glucose^9th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54399-1),0,\N
,,,,Glucose^pre dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54400-7),0,\N
,,,,Glucose^10M post dose glucagon:SCnc:Pt:Ser/Plas:Qn (LOINC:54401-5),0,\N
,,,,Glucose^5th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54496-5),0,\N
,,,,Glucose^6th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54497-3),0,\N
,,,,Glucose^7th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54498-1),0,\N
,,,,Glucose^8th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn (LOINC:54499-9),0,\N
,,,,Glucose^1.5H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:55351-1),0,\N
,,,,Glucose^45M post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:55352-9),0,\N
,,,,Glucose^2.5H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:55381-8),0,\N
,,,,Glucose^1H post meal:MCnc:Pt:Urine:Qn (LOINC:56124-1),0,\N
,,,,Glucose^2.17H post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:56751-1),0,\N
,,,,Glucose^1M post XXX challenge:MCnc:Pt:Ser/Plas:Qn (LOINC:57350-1),0,\N
,,,,Glucose^3H post 75 g glucose PO:MCnc:Pt:Urine:Qn (LOINC:57970-6),0,\N
,,,,Glucose^4th specimen post dose lactose:MCnc:Pt:Ser/Plas:Qn (LOINC:57971-4),0,\N
,,,,Glucose^5th specimen post dose lactose:MCnc:Pt:Ser/Plas:Qn (LOINC:57972-2),0,\N
,,,,Glucose^pre dose lactose PO:SCnc:Pt:Ser/Plas:Qn (LOINC:59157-8),0,\N
,,,,Glucose^30M post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59791-4),0,\N
,,,,Glucose^1H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59792-2),0,\N
,,,,Glucose^1.5H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59793-0),0,\N
,,,,Glucose^2H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59794-8),0,\N
,,,,Glucose^3H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59795-5),0,\N
,,,,Glucose^4H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59796-3),0,\N
,,,,Glucose^5H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn (LOINC:59797-1),0,\N
,,,,Glucose^11 AM specimen:SCnc:Pt:Ser/Plas:Qn (LOINC:59812-8),0,\N
